"","V1","V2"
"1","0.72004440194701","delta"
"2","0.654764334977014","phi.attack.goal"
"3","0.576894121326048","phi.attack.behind"
"4","0.746777052595855","phi.defend"
"5","0.93130480079472","std.attack"
"6","0.459523532244647","std.defend"
"7","0.0276961219181532","std.mu"
