"","V1","V2"
"1","0.715727457226977","delta"
"2","0.6451564820447","phi.attack.goal"
"3","0.559839996915854","phi.attack.behind"
"4","0.761246842340681","phi.defend"
"5","0.960533530941989","std.attack"
"6","0.430997878518572","std.defend"
"7","0.0272426790630191","std.mu"
