"","V1","V2"
"1","0.764157890024757","delta"
"2","0.665722714505583","phi.attack.goal"
"3","0.579421710154574","phi.attack.behind"
"4","0.706341227715901","phi.defend"
"5","0.786239703965517","std.attack"
"6","0.492417356111958","std.defend"
"7","0.0337896943897247","std.mu"
