"","V1","V2"
"1","0.719945672512667","delta"
"2","0.655198897073435","phi.attack.goal"
"3","0.559626042162581","phi.attack.behind"
"4","0.768475311764882","phi.defend"
"5","0.909306180622996","std.attack"
"6","0.378776897571229","std.defend"
"7","0.0255863001421955","std.mu"
