"","V1","V2","V3"
"1","Goal attack mean estimates","Behind attack mean estimates","defend means estimates"
"2","0.11937030015341","0.0203676341350329","0.0682609900667296"
"3","-0.210675388538191","0.020784020052568","-0.153265975487744"
"4","-0.16924112896832","-0.00892295537807464","-0.0715684083919475"
"5","0.00273456906871807","0.0182358408869654","0.0384686172031264"
"6","-0.0324779926439921","-0.0126347663911641","-0.00635733324804738"
"7","0.154905482667698","-0.0228775574735025","0.0274737579527696"
"8","-0.167624520421022","-0.0159289038048726","-0.182511529427463"
"9","0.146126269912213","0.00663763973087789","0.131654422399125"
"10","-0.137257217999851","-0.0160840294551008","-0.126237466362273"
"11","0.198160396229681","-0.00904545559007158","0.30278501941942"
"12","-0.24791086635584","-0.0148115331914638","-0.206788234692885"
"13","0.111087629091548","-0.00986843027201537","-0.0178170163032998"
"14","0.0418003341991101","0.0172502082556714","0.107055854956562"
"15","0.0922953941533377","0.0240441187249135","0.0560953990337409"
"16","-0.164907231890612","0.0203768791867747","-0.153644361322434"
"17","0.217802928097948","-0.0161802825188871","0.0835641698174648"
"18","0.126503444088007","0.0130730627030357","0.0960962249750361"
"19","-0.080692400843842","-0.0144154896006871","0.0067358694121187"
