"","summary.mean","summary.se_mean","summary.sd","summary.2.5.","summary.25.","summary.50.","summary.75.","summary.97.5.","summary.n_eff","summary.Rhat","c_summary.mean.chain.1","c_summary.sd.chain.1","c_summary.2.5..chain.1","c_summary.25..chain.1","c_summary.50..chain.1","c_summary.75..chain.1","c_summary.97.5..chain.1","c_summary.mean.chain.2","c_summary.sd.chain.2","c_summary.2.5..chain.2","c_summary.25..chain.2","c_summary.50..chain.2","c_summary.75..chain.2","c_summary.97.5..chain.2","c_summary.mean.chain.3","c_summary.sd.chain.3","c_summary.2.5..chain.3","c_summary.25..chain.3","c_summary.50..chain.3","c_summary.75..chain.3","c_summary.97.5..chain.3","c_summary.mean.chain.4","c_summary.sd.chain.4","c_summary.2.5..chain.4","c_summary.25..chain.4","c_summary.50..chain.4","c_summary.75..chain.4","c_summary.97.5..chain.4"
"delta",0.725205036419488,0.000802447894253856,0.0474062702215295,0.632367841521477,0.69351755844279,0.725178979844653,0.757266872282041,0.817081454548169,3490.10017053404,1.00031153660127,0.724496263902409,0.0484087499620742,0.627819483328954,0.692622271818846,0.724219426576946,0.756390179772236,0.817906073667426,0.725459151296106,0.0475388439095878,0.632134849977637,0.693592291868741,0.725750532598845,0.7574481690352,0.815725284400133,0.72506478461117,0.0470419056923084,0.633781220689851,0.692457823109029,0.724704994862044,0.757266872282041,0.818294413356674,0.725799945868265,0.0466356643399552,0.634852950661819,0.694633550534255,0.725558835710107,0.757832882960358,0.815965509961597
"u_att_G_raw[1,1]",-1.49544632069828,0.0165972877771933,0.863370738658596,-3.25608308426559,-2.07163567875575,-1.48467613825249,-0.904208724294232,0.132523164704765,2705.95395648,1.00011891915554,-1.51362077443457,0.881923350247934,-3.22727988961583,-2.1344819981345,-1.51704133375733,-0.908733552478008,0.213781471633804,-1.48670174679625,0.895877372533897,-3.45829983841837,-2.04865421064365,-1.45601691487725,-0.888608690127623,0.161733342586503,-1.4666269719747,0.836855202895044,-3.19336379051299,-2.0136523943341,-1.44936584316644,-0.907702576438562,0.155735114475026,-1.51483578958761,0.83678274064689,-3.1680897634888,-2.09385186116433,-1.51153049775577,-0.909625089121958,0.0355351249559282
"u_att_G_raw[1,2]",-1.95717230417719,0.0159182903108926,0.96521370214831,-3.8955113237706,-2.59588745677471,-1.9267593152503,-1.28987711257299,-0.161974944263691,3676.6654601189,1.000884225936,-2.01482132933692,0.970901360434018,-3.85920214686755,-2.66375901333528,-1.99761601265016,-1.3571292596826,-0.163650007082754,-1.910950489455,0.961315853957839,-3.93909676289929,-2.57415683506927,-1.88199894586274,-1.21274258813684,-0.169110294741514,-1.93589639208421,0.963283746350111,-3.80358449147016,-2.56568225180852,-1.90135830790141,-1.27982354191231,-0.0814556423642377,-1.96702100583264,0.96278930430129,-3.96073478078353,-2.57893971796697,-1.92708174298879,-1.29981678200197,-0.254346733043308
"u_att_G_raw[1,3]",-1.70351243828852,0.01700420580354,0.93327967502714,-3.62032821471626,-2.31650798149594,-1.69354028445209,-1.06183974110196,0.083145286046444,3012.38801079534,1.00028488909754,-1.72542613747078,0.978051323349193,-3.79377502210658,-2.3444396772579,-1.72494565225115,-1.05349542170085,0.17806540395069,-1.67516549500892,0.915773526344555,-3.53345097600929,-2.28413721873066,-1.66700395711703,-1.01842563860841,0.0062471899798831,-1.67636558989203,0.89839157905695,-3.46116517456416,-2.27280531005442,-1.6704939549261,-1.06687437785457,0.0600506704906853,-1.73709253078235,0.937873591406918,-3.63029478514667,-2.36321920690849,-1.7082422942652,-1.10844973755979,0.0613407382475119
"u_att_G_raw[1,4]",-0.891064248885353,0.0169330137503752,0.784731969817409,-2.473958732753,-1.42003927449756,-0.874669956501052,-0.355640317495451,0.605225471883334,2147.70273398748,1.00075075835887,-0.913848951346737,0.796188615254361,-2.5527698739842,-1.42487521216584,-0.884692678631469,-0.37906909091426,0.604039107315825,-0.858691368999942,0.80126373344976,-2.46145771626159,-1.38697303999201,-0.849186726159293,-0.322080143122392,0.705830823939748,-0.865109763023164,0.772392598521831,-2.39431435766688,-1.41667358281183,-0.843248225602533,-0.33950238663909,0.613272645670094,-0.926606912171567,0.766759836146853,-2.47461067531432,-1.44574202540719,-0.916843815900988,-0.403552310495058,0.522658915681923
"u_att_G_raw[1,5]",0.260577186692499,0.0163682645569634,0.693707795539758,-1.10366479552245,-0.207867464876111,0.260090181082014,0.723398943763535,1.60729601482806,1796.17181854426,1.00079755735608,0.238262290625776,0.724899699327465,-1.15638215912668,-0.273479924152809,0.216396653787419,0.716678548202769,1.67711551700577,0.294837187386204,0.682611180943399,-1.05521644409469,-0.157640541786788,0.298080130380539,0.756328389096339,1.59848197497945,0.281586461571036,0.690958929927244,-1.09823318999481,-0.179089294044944,0.292567179529463,0.746715476325117,1.59805841467329,0.22762280718698,0.673377699097129,-1.12567142904897,-0.217372384428856,0.231677429071531,0.68264152311188,1.52918073070797
"u_att_G_raw[1,6]",-0.636940634479776,0.0169619629279607,0.713489336936544,-2.07923882447778,-1.11096221701941,-0.630205126601199,-0.144658737392168,0.730445801110651,1769.3866842855,1.00046362523539,-0.647057216391715,0.748689665229028,-2.14260839979843,-1.13612625431917,-0.635931228070474,-0.12649808060096,0.790128031936921,-0.619603510896423,0.742248115761123,-2.16196421691537,-1.11385944130649,-0.581823562452935,-0.11669868053351,0.792864262863356,-0.611010589082247,0.661130297170893,-1.90989119049556,-1.04740151336255,-0.620481264951537,-0.144836445148937,0.653109737770213,-0.670091221548717,0.697239120217241,-2.09016598324088,-1.14372778694585,-0.671693039538724,-0.205073820281525,0.660973220369716
"u_att_G_raw[1,7]",-1.99685609327347,0.0175820479134024,1.02357769803981,-4.07092802483622,-2.66863412475806,-1.97916405210392,-1.30448702636885,-0.022348118269,3389.24302652311,1.00081137566418,-2.00844396534433,1.05444910624026,-4.09826481753987,-2.6946745231248,-2.01507003411184,-1.31773622872263,0.0998637396904653,-1.96053206338243,1.0277169395311,-4.12282531353148,-2.62251380571709,-1.94412784991322,-1.2569978816164,-0.0241042993160953,-1.97023037920117,0.996017056381629,-3.97278249652764,-2.61321782812375,-1.92267139273248,-1.30179253560147,-0.0900630171374531,-2.04821796516594,1.01350153665847,-4.07255345204768,-2.7296188302932,-2.01758691727751,-1.3580846371391,-0.133479276800946
"u_att_G_raw[1,8]",-1.08659960588637,0.0175046951113889,0.893354567189183,-2.85171721264081,-1.68655317754077,-1.06418997978584,-0.480773268219324,0.609389137364482,2604.58552369521,1.00083049997719,-1.14339028427745,0.880983304958782,-2.83891421459947,-1.73156818538533,-1.1232026864563,-0.564875425957741,0.581142394774659,-1.04389955799257,0.896547141857393,-2.77995951916173,-1.65673927636723,-1.00748484884806,-0.418762660078282,0.637188181497422,-1.06531107486325,0.896044513343327,-2.92227223137665,-1.6602140906961,-1.04736728261286,-0.453956205425065,0.613796092130587,-1.09379750641222,0.897166524693634,-2.86372471362137,-1.69235572374481,-1.07100554911875,-0.475310845310007,0.598710606593923
"u_att_G_raw[1,9]",-0.997146650788483,0.0169465477253378,0.77078724782308,-2.51560927150093,-1.51157977593998,-0.985303281265426,-0.4903320430234,0.51428103198619,2068.74310569473,1.00084939704591,-1.03380115643501,0.798049431686509,-2.58651486807055,-1.58878130972719,-1.03481016817692,-0.488289856343593,0.502875749390246,-0.992027711760835,0.790297029428845,-2.57609059322883,-1.48248842687188,-0.966521175375617,-0.493878670572753,0.529912416861977,-0.956528629034997,0.747685329241739,-2.42674691086064,-1.46534141758467,-0.927064040080081,-0.472237512289608,0.544304002113543,-1.00622910592309,0.744027010572784,-2.4882735171918,-1.50299766077445,-0.994071316053978,-0.506285069650356,0.469550511927123
