"","V1","V2"
"1","0.725205036419488","delta"
"2","0.637817462212394","phi.attack.goal"
"3","0.555445898730994","phi.attack.behind"
"4","0.756389227015153","phi.defend"
"5","0.960689346487055","std.attack"
"6","0.43225305995756","std.defend"
"7","0.0273019299269313","std.mu"
