"","V1","V2"
"1","0.761717623014215","delta"
"2","0.665465776522244","phi.attack.goal"
"3","0.577521604131138","phi.attack.behind"
"4","0.709564378177167","phi.defend"
"5","0.787072913773584","std.attack"
"6","0.492284697418282","std.defend"
"7","0.0326577162042888","std.mu"
