"","V1","V2"
"1","0.757846766917641","delta"
"2","0.633349674195708","phi.attack.goal"
"3","0.539959715032452","phi.attack.behind"
"4","0.698619442321351","phi.defend"
"5","0.781027444711965","std.attack"
"6","0.257762200999758","std.defend"
