"","summary.mean","summary.se_mean","summary.sd","summary.2.5.","summary.25.","summary.50.","summary.75.","summary.97.5.","summary.n_eff","summary.Rhat","c_summary.mean.chain.1","c_summary.sd.chain.1","c_summary.2.5..chain.1","c_summary.25..chain.1","c_summary.50..chain.1","c_summary.75..chain.1","c_summary.97.5..chain.1","c_summary.mean.chain.2","c_summary.sd.chain.2","c_summary.2.5..chain.2","c_summary.25..chain.2","c_summary.50..chain.2","c_summary.75..chain.2","c_summary.97.5..chain.2","c_summary.mean.chain.3","c_summary.sd.chain.3","c_summary.2.5..chain.3","c_summary.25..chain.3","c_summary.50..chain.3","c_summary.75..chain.3","c_summary.97.5..chain.3","c_summary.mean.chain.4","c_summary.sd.chain.4","c_summary.2.5..chain.4","c_summary.25..chain.4","c_summary.50..chain.4","c_summary.75..chain.4","c_summary.97.5..chain.4"
"delta",0.766267111693934,0.000920853778458687,0.0494885701932223,0.668051106673187,0.733143343311139,0.766589889769706,0.799442574090599,0.863024838073543,2888.20798356153,1.00040772257285,0.767643160879245,0.0465674155496945,0.672456869933241,0.736530114631914,0.767823221832033,0.799796320451454,0.861569298300567,0.767979065618366,0.0497253573048064,0.669321297398812,0.734004914471749,0.768367649244391,0.799854058957277,0.868250338639384,0.765402334610643,0.0519050876259593,0.665509572712665,0.728460213793929,0.767395935485522,0.80149014634756,0.862893457766594,0.764043885667482,0.0495636978908446,0.664711576694197,0.733985840713835,0.764333388343178,0.796972845049514,0.860081268327861
"attackGoals_raw[1,1]",-0.720318417869873,0.0393405117448893,2.45954130895155,-5.59618407248177,-2.37641350157783,-0.649319076893884,0.971126426102049,4.06773561636282,3908.66304100479,1.0002993509562,-0.658018085449603,2.43054735554004,-5.38464023241289,-2.29429927861968,-0.562725950934947,1.00654536525405,4.1201259562105,-0.807253937322456,2.45698450800252,-5.74434700938215,-2.51004325075701,-0.764343460309731,0.932946165199434,3.88303215528121,-0.672899935008257,2.53296465583064,-5.60597418377656,-2.30142379923303,-0.619787713889346,0.984355423441091,4.27828701276715,-0.743101713699174,2.41607998642196,-5.64848675210324,-2.38948875903681,-0.68848041985365,0.917213768862525,3.78243962540592
"attackGoals_raw[1,2]",-4.46928905436464,0.0553011834260529,2.87334114991241,-9.03717588541341,-6.82516628028538,-4.6418125897025,-2.41316112650738,1.42558418066805,2699.63801349553,1.00153005104491,-4.26729158945507,2.76446677673799,-8.94453236913816,-6.26876345485145,-4.40229496956272,-2.33922518148162,1.4268252682003,-4.42683075545765,2.86690608094322,-9.01707193296217,-6.76697057107268,-4.57253604338074,-2.40189730305872,1.5070674046295,-4.58492939497582,2.89756698524404,-9.04335341086824,-6.95769971317847,-4.69773372839789,-2.57706832419247,1.388560365714,-4.59810447757,2.95198857972783,-9.08576936874427,-7.08920008193725,-4.86045057714221,-2.39363020026518,1.21710913601666
"attackGoals_raw[1,3]",-2.37785028648209,0.0801036637176408,3.19937272690158,-8.36323940832648,-4.70950828318241,-2.42456169833782,-0.162970225423141,3.92678544505945,1595.23590772154,1.00268677632693,-2.33017264561786,3.17987111555442,-8.46479487027023,-4.68268994180585,-2.30069691680334,-0.208869862589612,3.96632874231692,-2.27242900431112,3.25656982837171,-8.2657563904035,-4.66733368199661,-2.3657213009113,-0.021418963237029,4.0759605809502,-2.62412778739944,3.18661381582113,-8.31936581769293,-5.08996032490784,-2.64871788265536,-0.361005614047631,3.52289253065883,-2.28467170859996,3.16455471722724,-8.41183710783569,-4.52106799205172,-2.36849240280788,-0.0576292914192282,4.12124634685873
"attackGoals_raw[1,4]",1.76624697001144,0.0515445121225711,2.46912300094102,-3.01188231775417,0.128571925546189,1.76117050075178,3.40009818673698,6.66456342452622,2294.67182723035,1.00135897351817,1.87544830047886,2.47532924755088,-2.79496173145484,0.188054457145933,1.86523569426404,3.63633969890965,6.76949299847107,1.79515590769057,2.54021146282107,-3.24547092330548,0.174181974226604,1.74068320564227,3.42343596463292,6.81197575838314,1.54784696520179,2.49645361854108,-3.63657486069558,-0.107517334793894,1.59319068467281,3.09679316682006,6.60276274121096,1.84653670667453,2.34983999377112,-2.87540166666469,0.203312786540588,1.87784202487454,3.45853772995243,6.25325947195231
"attackGoals_raw[1,5]",0.401374063787075,0.0610937471652863,2.43892544806885,-4.37420209515818,-1.24339279023708,0.397088750967733,2.03502385218319,5.26017188744078,1593.6888122595,1.00196267280727,0.626910907424667,2.3583890280761,-4.15571697974744,-0.960673083550759,0.652812268740837,2.19671459733963,5.50108636587104,0.363450738076503,2.42486158007161,-4.48567685560612,-1.19576732620847,0.29253775512568,1.96775952657376,5.21971241331854,0.184808059248901,2.48885990324549,-4.61341511511843,-1.5372626136007,0.31214593141151,1.87644896528716,5.09788345710992,0.43032655039823,2.4639838712267,-4.00540370917115,-1.27168769296167,0.349354875826346,2.05887150174569,5.34368709109385
"attackGoals_raw[1,6]",-0.647458974434027,0.0614821639608129,2.38422519834102,-5.01414963000646,-2.30703452139706,-0.721168395787876,0.935193644479342,4.06568246871178,1503.82138957553,1.0013561262719,-0.573023788756664,2.37601500002408,-5.05170341896265,-2.23194657680829,-0.63453419114698,1.00878464027831,4.19995714899346,-0.742700075393343,2.35730573572034,-4.9355240149343,-2.4304471586966,-0.883851132175247,0.859021908879333,3.9276419484169,-0.668312743414377,2.51236395078841,-5.11085401482135,-2.38560930843535,-0.73823413479388,0.966601662314467,4.69308403561758,-0.605799290171724,2.28487799182883,-4.89429703845741,-2.23170540361511,-0.678495994967462,0.914190815573277,3.9273101757871
"attackGoals_raw[1,7]",-3.65666522401152,0.0547883423533705,3.25314409473049,-8.90371581041983,-6.17714312932308,-3.85070452926706,-1.41002540371524,3.20780076505263,3525.57760640725,1.00103889894554,-3.71817915889694,3.18230023288682,-8.93354184974957,-6.06577513685412,-3.93868173941292,-1.48599542314396,3.04880789342891,-3.57734490446294,3.22435404279935,-8.84024885796726,-6.0148651945156,-3.81820717995098,-1.36397267335772,2.92199739602845,-3.81499589721644,3.2690005120575,-8.89487362918806,-6.34618924301701,-3.94584726935965,-1.71828235691673,3.3862211555348,-3.51614093546977,3.33052728480025,-8.99582059484738,-6.2208935385815,-3.74628458579847,-1.1175752097457,3.21872570580252
"attackGoals_raw[1,8]",2.4091712043468,0.0612419881071779,2.65551442622321,-3.00669360839744,0.665710295906562,2.44455253273744,4.2472817973549,7.36928241249486,1880.17714218131,1.00142054511384,2.65664576012613,2.65172552619156,-2.87874955902577,0.935378150969311,2.81945246710874,4.48907564032084,7.59882593549039,2.35465415191199,2.60873423119296,-3.37367320160094,0.708331714459504,2.32746471970588,4.09117871307326,7.26883888188958,2.20976501930256,2.70876012167156,-3.32223134476596,0.365110056740916,2.26158749864392,4.13527652070963,7.07862694695913,2.41561988604651,2.63540088535711,-2.57788416246038,0.593972322367756,2.37004721679948,4.28472219193633,7.47649393201615
"attackGoals_raw[1,9]",-1.04974807537774,0.0531876246854986,2.47892190512703,-5.82182778944635,-2.69382549941996,-1.07494920858831,0.594706349139911,4.02158217585733,2172.22345750239,1.00170792410938,-0.955068673480466,2.44745590269171,-5.61926942627417,-2.54619432557612,-1.02010489689483,0.676573887658084,4.00022506117019,-1.03495675918916,2.55189172536311,-5.85810550545381,-2.81898288891361,-0.94629393080573,0.593871407930646,4.12532300402698,-1.27697592975343,2.45926405800513,-5.93632252490115,-2.93185596068201,-1.23916667138477,0.380531419209282,3.63248472431494,-0.931990939087903,2.44337096991928,-5.65605628398195,-2.5475280814951,-1.03155205979254,0.724311390633506,4.29140952605871
