"","V1","V2"
"1","0.708503690845904","delta"
"2","0.630074111196414","phi.attack.goal"
"3","0.551589382941962","phi.attack.behind"
"4","0.771232712920885","phi.defend"
"5","0.98598181446807","std.attack"
"6","0.401123720948913","std.defend"
"7","0.0243946348090784","std.mu"
