"","V1","V2"
"1","0.722920538040571","delta"
"2","0.632593917122689","phi.attack.goal"
"3","0.540821439222147","phi.attack.behind"
"4","0.777361460023408","phi.defend"
"5","0.951507567584624","std.attack"
"6","0.349726491200013","std.defend"
"7","0.0228462402403134","std.mu"
