"","V1","V2"
"1","0.715388182206156","delta"
"2","0.643799706596363","phi.attack.goal"
"3","0.554132247560845","phi.attack.behind"
"4","0.777525348593256","phi.defend"
"5","0.924566730026248","std.attack"
"6","0.352983768730017","std.defend"
"7","0.0251736664217582","std.mu"
