"","V1","V2","V3"
"1","Goal attack mean estimates","Behind attack mean estimates","defend means estimates"
"2","0.0879135509903204","0.0794230383937658","0.056720456348563"
"3","-0.121444917235385","-0.106086284289145","-0.123354370966935"
"4","-0.0637675740206299","-0.0668907105485129","-0.0695960281817876"
"5","0.0367115166472614","0.0402675460401606","0.00543689296127209"
"6","-0.0309044441209725","0.0162470286686243","0.0660590186606754"
"7","0.217354945064422","0.025115778157422","0.0279080679929088"
"8","-0.168085425002215","-0.0820433639256953","-0.182503331931431"
"9","0.108267123291204","0.0720436944677352","0.140171930372551"
"10","-0.0612763568706378","-0.0489729089729819","-0.10923365257812"
"11","0.180704863695111","0.0593262540977527","0.306647725156103"
"12","-0.260679165274849","-0.0992147441627182","-0.220575013207435"
"13","0.114759486167248","-0.0312947441466905","0.000552255920217165"
"14","-0.00317279937700219","0.0824554868371674","0.139804947427775"
"15","0.0949273428233609","0.0120204365366337","-0.00432150533895521"
"16","-0.205633167993082","-0.13800097579579","-0.154562227265412"
"17","0.203476759384098","0.150805528057658","0.117614850345454"
"18","0.0290489013922977","0.0655344595060266","0.0271144308472853"
"19","-0.158200639560551","-0.0307355189214125","-0.0238844465627282"
