"","V1","V2"
"1","0.734856942802437","delta"
"2","0.656798136710102","phi.attack.goal"
"3","0.584619774686149","phi.attack.behind"
"4","0.705445603161007","phi.defend"
"5","0.747572098655685","std.attack"
"6","0.279002267763289","std.defend"
