"","V1","V2"
"1","0.739507777089102","delta"
"2","0.650056747173373","phi.attack.goal"
"3","0.568578168504338","phi.attack.behind"
"4","0.713179818099251","phi.defend"
"5","0.761324648127739","std.attack"
"6","0.267118017871974","std.defend"
