"","V1","V2"
"1","0.729687522474169","delta"
"2","0.687487738621305","phi.attack.goal"
"3","0.605825580464057","phi.attack.behind"
"4","0.708399182575599","phi.defend"
"5","0.733428931605955","std.attack"
"6","0.283107312113717","std.defend"
