"","V1","V2"
"1","0.728153575650626","delta"
"2","0.669959469198125","phi.attack.goal"
"3","0.590454867943149","phi.attack.behind"
"4","0.753038078892426","phi.defend"
"5","0.917349308547067","std.attack"
"6","0.463009095516938","std.defend"
"7","0.0253201784365565","std.mu"
