"","V1","V2"
"1","0.724237491973494","delta"
"2","0.665824133638979","phi.attack.goal"
"3","0.582096910523327","phi.attack.behind"
"4","0.754163753821082","phi.defend"
"5","0.929899661097931","std.attack"
"6","0.447445888874021","std.defend"
"7","0.0274617334912727","std.mu"
