"","V1","V2"
"1","0.711305666123944","delta"
"2","0.640317428755875","phi.attack.goal"
"3","0.554713920498607","phi.attack.behind"
"4","0.780227821910279","phi.defend"
"5","0.938051281024976","std.attack"
"6","0.354620354173386","std.defend"
"7","0.0221054297120306","std.mu"
