"","V1","V2"
"1","0.718281194782934","delta"
"2","0.622036200558326","phi.attack.goal"
"3","0.520915255672354","phi.attack.behind"
"4","0.775576164011","phi.defend"
"5","1.02491866050011","std.attack"
"6","0.369541550911285","std.defend"
"7","0.0242054007022411","std.mu"
