"","V1","V2","V3"
"1","Goal attack mean estimates","Behind attack mean estimates","defend means estimates"
"2","0.0999720955910304","0.0250881344921285","0.0645267990259351"
"3","-0.143531065894605","0.0227126380439892","-0.117877842189783"
"4","-0.0704043204687046","-0.0120682743534903","-0.0361674404112054"
"5","0.0559271762266294","0.0198570605288044","0.0203881377468861"
"6","0.0125999455443844","-0.0118052973741183","0.0581842935815276"
"7","0.163470432716011","-0.0279242558845337","0.02995273610171"
"8","-0.212938554577937","-0.0206394879877272","-0.200382261535802"
"9","0.136954647455451","0.00992685639817965","0.150560339869227"
"10","-0.0764228749899511","-0.0212998124322625","-0.097794395832188"
"11","0.150100595344104","-0.0153422754140857","0.309918156110918"
"12","-0.281432577378198","-0.0189145419705326","-0.217645693608646"
"13","0.0893963407788648","-0.0139927521891524","0.0108802573561546"
"14","0.0601582065318678","0.0282274926943376","0.145342113063832"
"15","0.0970570649332919","0.0323729976196787","0.0223094609822932"
"16","-0.224795456945825","0.0256773845948242","-0.162047733168451"
"17","0.222083837570685","-0.0162113932086638","0.0846569988463188"
"18","0.051926877330684","0.0107869678862661","-0.0150858106161477"
"19","-0.130122369767785","-0.0164514414436418","-0.0497181153225789"
