"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18"
"1",1.64718020295245,0.323048298206131,0.858038024912654,3.26204069165892,-1.27008841474456,-3.43404929073825,-3.15978739725931,3.50882042997025,-2.22555581467863,-0.365656242346185,-3.15363544430286,0.70165830727148,-0.196753511842323,3.70416689823442,1.02749105565435,-2.53491783121534,1.76734486146174,-0.459344823194943
"2",-0.0511799760269932,0.485590343814731,0.677984066563833,2.36399156663459,-0.539063108712512,-1.97474179947745,-2.12555748281078,2.41017831921802,-1.35373256284242,-0.0460557018907176,-2.41333113439142,0.563178023472559,-0.385881175110415,1.14101472645657,0.0701772392191884,-0.10515628830482,0.870876567941761,0.411708376246258
"3",-0.305983803532806,0.323599861693421,1.279553673098,1.24708027119972,-0.57761003736115,-0.251116575673401,-1.44812085252752,0.823519377684591,-0.568004494139034,-0.0642947551724118,-2.01744595327458,0.894950639740239,0.121317639558774,0.0459163196297299,-0.143947765250436,-0.0845533388496773,0.758281326312217,-0.0331415331356831
"4",-0.191097086519669,0.130699944296471,0.0918806872325801,1.36261907154262,-0.429943999784759,-0.334285891581431,-0.910570263742644,1.29878292238251,0.710276465288246,-0.8777584838494,-2.08865763811276,1.1139506754516,-0.325573194136721,-0.485911212292131,-0.734852323485325,0.156385894542339,1.91838746790783,-0.404333035139359
"5",-0.234310253753521,0.154669755486346,-0.2539504534049,0.930151762823414,-0.601908826342943,-0.520303954535188,-1.01124978521072,1.37333911987097,0.970496844421655,-1.04894013092309,-1.57904636130929,1.67748143763094,-0.109803008188717,-0.664519280780007,-0.979047066856385,0.744456857097928,1.81183227622232,-0.659348932248809
"6",0.320658992535029,0.294868578104661,-0.878014385551143,0.186118203693026,0.250184377431279,-0.297344286842027,-0.691822916199493,0.567338498802611,0.92264121481754,-0.693505348552633,-1.07126908943081,0.561180825291493,1.2558674872952,-0.432859819951252,-0.669004750205487,0.655936994052271,0.265678098011035,-0.546652673301301
"7",-0.222648359030842,0.489218077991029,0.352327581671551,0.784961464364842,1.8870229577054,-0.0433269286961646,-1.03012493699297,-0.486477662421404,0.357476917761332,-0.598710654479511,-1.44501139482725,1.37788267063799,0.995379133752253,-0.428754587105152,-1.01115610397159,0.100477275914733,0.0102246869020989,-1.08876013917634
"8",0.278469561604503,-0.400358223768603,0.721253593749561,-0.383720597791481,0.329636910970554,2.08447366552546,-1.00202757881585,-0.568793027002918,-0.444315795840449,0.0503061618694696,-1.40635247559124,0.258356177076116,0.749134149721627,0.274202573748872,-0.671151380606784,0.165425383654457,1.17297164844567,-1.20751074694896
"9",1.50471321418459,-1.03719482974785,1.01284470912718,-0.308252973113413,0.640819237739869,0.605229854087999,-1.01289739956505,-0.529083563811539,-0.530757520127102,-0.173337807769609,-1.34555493343965,0.0492912493188934,1.36169934436348,-0.530648480861566,-0.207305626181727,1.17552328045769,0.686013733077683,-1.36110148773987
"10",1.23801583025799,-1.20258911766696,0.0368810955086872,0.833824703600782,-0.122676952391012,-0.00653302509770506,-0.713701910617408,0.222513554584069,-0.165302508799282,0.0867920276448747,-1.18125060563428,0.919462991618131,0.912373423866753,-0.571969892881261,-0.418406406209451,0.470376862412024,0.780479540611477,-1.11828961080742
"11",0.408436544553469,-0.982282515977163,0.0647968380746252,0.835841641945752,-0.331978661993713,0.0666869643548951,-0.228155518022269,0.277877973814578,0.854546014052139,0.378888611665691,-0.921982131299406,0.0723687889010549,0.301601197520415,-0.141859086534726,-0.0898556258334645,-0.035531103183463,-0.13299750657882,-0.396402425459595
"12",-0.0167938015168977,-0.918286665882248,-0.426693394709144,-0.33432787835396,0.477630284495223,0.181182870383652,0.541818996872207,0.34966791369936,0.115651555935938,0.816475715291781,-0.553458984539651,-0.0637236538760363,-0.158314911096027,0.327339139986833,-0.672752494569673,0.0139978251607507,0.0420915996068119,0.278495883111081
"13",-0.0344994722732594,-0.785405214932886,-0.632716970124821,0.243733392837862,0.0644734889797971,-0.0527075974708667,0.027112956744712,0.55429782494747,0.0262938815730376,0.36541068855623,-0.197648815640809,-0.0970535749224466,1.08953412805172,1.10940244398497,-1.35442059301977,0.013832704512158,0.23528589924702,-0.574925171050116
"14",-0.225428346444618,-0.650225255862168,-1.0023566335336,0.886810453975584,-0.366532783755918,-0.0160994399754971,-0.4610009847207,1.8249102943807,0.0223142412253624,0.370273628741136,-0.236249062675897,0.150334560504599,0.258265079383943,0.928963446010432,-1.28121537390658,0.433207336670995,0.574707621784023,-1.2106787818018
"15",0.970609187463228,-0.329433486916857,-1.32820915548058,1.59268597928579,-0.379087837454845,0.302827744388598,-0.516552558787333,1.47298408472337,-0.86151731633918,0.120596188352401,-0.872929282126647,-0.78450553788962,1.16325096398803,1.04038584675757,-1.33306301947124,1.34671850879718,-0.092501075236165,-1.51225923405371
"16",1.40292026492948,0.552579113166764,-1.15643097570674,0.360354704761418,1.03003454740754,-0.402878298297047,-0.427204908730146,0.645334913144842,-1.05740813144526,0.751690391429879,-0.882545391436593,-0.722076810128614,0.195436500911681,0.8853846182184,-0.982281501090406,0.870488140807891,0.175056616181691,-1.23845379412479
"17",1.20624308002569,0.348520119622774,0.117955533242378,0.741521340437131,-0.330734316433397,-0.421310749469222,-0.116719330872882,0.116314645015161,-1.16888018460648,0.945970941640861,-0.795783523530603,-0.44147727060213,-0.0156615094584726,0.415300002973129,-0.544111434718494,0.21002357628221,0.28645866301358,-0.553629582561236
"18",1.1571387711485,-0.661158412390226,1.24445715066427,0.490821749342014,-0.57304326555326,-0.265877621653726,-0.880611556547667,0.0572039516140849,-1.19974443469503,0.100805353368063,-0.486159539989751,0.723988955771603,1.14223688535801,-0.232166700293764,-0.791166268787268,0.798037155348814,-0.730457816782398,0.10569564407773
"19",1.58238226147723,-0.91196051745004,0.109916872541708,-0.348374405241724,-0.22881435843863,0.985259199950572,-1.21921551870517,0.625485712133281,-0.635872626128855,0.173449176699388,0.767735276296201,-0.0806379893487762,0.466455163966098,0.031169021417666,-0.578954246266771,0.0705259820528417,-1.20215153805605,0.393602533101027
"20",0.689144985336525,-0.728075872133164,-0.204620385009486,0.983101576452384,-0.252099543003493,0.0528508089960736,-0.942391801482302,0.246066617911176,-1.13252525732502,0.429569029830551,0.941757247680515,-0.484300883468625,0.209585832901528,0.563334981839899,-0.401004455356338,-0.504286550987839,-0.903726045626052,1.43761971344367
"21",0.517191701435467,-0.390055555823739,0.161061861977492,0.669426627334365,0.384712389221317,0.60114296901475,-0.851398190635179,0.90335141728391,-0.82754868115746,-0.108571261608353,0.130069727929863,-0.824462680368783,0.163391018641481,0.244811698640111,0.15056062682071,-0.816598212639965,-0.520063164563798,0.412977708497809
"22",-0.278805935830018,-0.801091498390495,1.02483227590067,-0.400387938155492,-0.00968714429379052,0.244806433229676,-0.804865714178935,0.981669465926608,-0.610729022932021,0.563106799556412,0.135712713649482,-0.757575517845307,-0.404481277271477,0.383082562617114,0.343691843415474,-0.343862559267351,-0.311292545687048,1.0458770595565
"23",0.0107880274930029,-0.852987680906728,0.699090923818563,-0.362347734855482,-0.142471026474994,-0.229653137704142,-0.819249743197115,1.48619853534959,-0.331667350043301,0.945659709926304,0.302921485113411,-0.812488815050722,-0.817997735062767,0.416762348540099,0.991429033343102,-0.100788697587549,-0.276988038802757,-0.10621010389851
"24",0.0717274897081556,-0.809941227101495,0.729434011489172,0.0819606543875288,0.646634004197477,-0.197878461903654,-0.759922261258963,0.452528152556672,0.856769581612732,-0.728377563600033,1.27668446424673,-0.635358903491968,-0.627104239912385,-0.369663562024248,-0.456431392215928,0.501895341467381,0.406908978189388,-0.439865066346567
"25",0.35747169932796,-1.18122545151162,-0.36555754291832,1.27259843338237,0.691402312699684,0.902460669902497,0.890210772315491,1.27104635258904,-0.180577420368618,-1.12909612807949,-0.569477358633625,0.886850538413595,0.421081826946521,-1.56516813799964,-1.21767310505264,-0.452157939444551,0.718484861117087,-0.75067438268574
"26",1.19738956430574,-1.14698157341774,-0.143947981272938,0.616791565499857,-0.241811387778939,1.06685432519742,0.599826521340006,1.94236368072992,-0.17609529984167,-0.830138920938034,-0.865668909080487,0.455509481406103,0.123565431958731,-1.03622645487505,-0.550886781950371,-0.365366921964699,-0.444063711093755,-0.201112628224102
"27",1.12067400607015,-1.11690653737039,0.117492355826006,0.655636130393737,0.0170566848674052,-0.612176778211401,0.535792053849375,0.686955984877427,0.023016163613093,0.210367310122613,-1.15901893280053,0.0850679406828817,0.283071920618704,-0.419471384049121,-0.200440300606184,-0.0679674137275086,0.425910821774469,-0.585060025930717
"28",-0.189509501242372,-1.28241498027647,-0.726265724425587,0.904865989077547,-0.667883286137389,-0.812776435312645,0.799800003088271,0.618281907304804,0.767502474318973,-0.256042022282057,-1.24978176912447,-0.252146373618544,-0.22509767990155,0.444677252260899,0.750565427456019,0.733171501938745,1.29324888159807,-0.650195664722239
"29",0.679944407856596,-1.09770574833681,-0.876974720174771,0.0401894068248514,0.212792515130412,-0.771201596456112,0.846907930965434,1.37086848297723,-0.426364258522629,-0.36871112410834,-0.899523159958202,-0.113776843974216,-0.0505023947558798,0.0723891390424528,-0.16912371418332,1.0458354254578,1.30797841738526,-0.803022165169759
"30",0.740160204692307,-1.17313092810216,-1.17104953324567,1.03134793521907,-0.100170765570981,-0.481667528304345,-0.0715731857563924,1.33568394389305,-0.275101629321506,-0.0129131301995989,-0.720570190493499,-0.479958967393322,0.751821746343445,-0.00804965724919469,-0.340490734306494,1.04795861530021,0.820562062273429,-0.892858257778353
"31",0.535458158553917,-1.14966926678452,-1.27955792902458,0.252427440718752,0.044598290732957,0.211429487316243,-0.289127578757327,0.540234513997701,-0.394372863060909,-0.396989970114626,-0.270412267684334,0.257709958056477,1.01355013392657,0.409275579573737,-0.198915592113362,1.76453428932357,-0.192204476375437,-0.857967908284819
"32",0.545685649571886,-1.07337801092643,-1.1933588905433,-0.325151589979524,0.790410564558146,1.23361091558993,-0.46555498237207,-0.0524792733880818,-0.458580401396689,-0.575910217957256,-0.800486090204666,1.16956093507176,0.490338774415127,1.02507339745405,-0.855365279070874,0.507166753595281,0.223599583595834,-0.185181838013121
"33",1.30454262697243,-0.755969402644195,-1.06684424125719,-0.420014331008881,0.257120049931685,0.677963705174309,-0.347211036898322,0.076258918027593,-0.694163828892842,-0.628721447091394,-0.795106838995084,0.364792481860647,0.46339845638512,-0.178371890544283,-0.783560499093144,0.631623315481457,1.05264226793101,0.841621694661079
"34",0.186350120672353,-0.424785483963012,-0.659437476890059,0.451106190362101,-0.0167256913171802,0.50343730341865,-0.343815019771631,-0.291726088634175,0.0931283634862017,-0.655046425921328,-0.798463989418712,0.668931998530841,0.111737824794387,-0.05559916888975,-0.781414792678457,1.02090116867183,0.15483937652143,0.83658179102651
"35",-0.338583305136378,0.106188408587968,-0.143062240342167,0.0866023511210344,0.610505517616071,1.46945272574837,-0.407173345729008,-0.712872562570014,1.13003421845184,-0.298957686284916,-1.00984288917339,0.519754637714794,0.178103328632598,0.00388300865053804,-0.791492871417762,-0.0309320702070552,0.0120742938766301,-0.383681519539156
"36",-0.540276148613052,-0.582320731832495,0.250553518006514,-0.609380093371947,0.792055534878093,0.541133425827518,0.142576497587306,-0.39479224966202,0.212866452171311,-0.231358789583173,-0.814162033415042,0.435703928724753,0.723170961367775,0.616000655916707,-0.802022925527133,-0.267741950338192,0.284726199949236,0.24326774791384
"37",-0.481282292270936,-0.460479105785319,-0.51099587970224,-0.359453698833928,0.572027522712322,0.804719140731715,-0.0710969453020291,-0.585509697201189,0.0681307402305754,0.687292565878598,-0.641845229559059,1.26565545421097,0.636900778001331,0.138718633266999,-0.765409032773921,-0.172661506440379,0.120072024350664,-0.244783471514176
"38",-0.351607167759745,-0.00776047676853603,-0.812172207036469,0.0882882253596724,0.524547030091552,-0.209435012373046,-0.415350482538023,-0.570885197092623,-0.419087719101055,1.03482327550908,-0.189587775773213,0.760567307851159,0.569688703443643,-0.223863421921573,-0.670074752100047,0.486196153593685,0.961326255696789,-0.555612739081254
"39",-0.0572983400723576,1.17109887221174,-1.10567240696404,-0.0510110261248477,-0.431905983562766,-0.640729875231278,-0.944567008288073,-0.336856552463482,-0.980244570339192,0.438619917834055,-0.0792040232674902,0.402788794225661,0.663410070401664,-0.580833837782436,-0.392950206312227,2.01538282657986,0.0420291620984712,0.867944187056735
"40",0.0757095098078263,0.00939571779009583,-0.430789785684575,0.363461999405931,-0.957220362423333,-0.129835502611968,-0.846711619922064,1.09826297595288,-0.896114532235981,1.30267159166522,-0.464162353274891,-0.717310423070608,-0.112057556464868,0.428849002746598,0.382492622994554,1.07831567226179,-0.161366536323774,-0.023590420612823
"41",0.757913577544796,0.0826708793433652,0.307608577558731,-0.732814120498922,-0.414062262689538,-0.475501662890046,-0.500044725862896,0.117992792323201,-0.842373651957346,0.0489610345496238,-0.33951846982389,-0.3055476236223,-0.37058308763943,1.15499572641468,0.682841205341058,1.39613434804998,-0.0453436093819828,-0.523328926759088
"42",0.208873375236343,-0.465550678682519,-0.0280238297419814,-0.934577160169235,-0.452143501704479,-0.246964440562608,0.710256234451894,-0.442952946885739,-0.270935745332567,-0.133125338600144,0.246230967597603,0.642274488743908,-0.214402618124153,-0.540323138875205,-0.322239710049779,1.08185111725299,1.24733509498177,-0.0855821695361071
"43",0.720651074428894,-0.336260948690803,-0.485662512344987,-1.12477775260346,-0.281963634729601,1.07660161149769,-0.415670021401232,-0.336572977600206,-0.800958999073264,-0.203553381489578,0.198658409698869,0.242624630998473,1.18076715395073,-0.375913533608639,-0.476222098960104,0.338098229732837,0.350821035750132,0.72933371444425
"44",-0.54768770853091,0.526668417653537,-1.12090111012549,-1.59009481364793,0.124822352164743,-0.00156483645416524,-0.790681098412067,0.820773697438076,-1.16423342685063,1.27805893051321,0.407097683428973,-0.859294733644338,1.3221853336167,0.496636247528421,-0.177253140875837,0.256764916613626,-0.233716846471244,1.25242013605533
"45",-0.547082003873981,-0.357455684669271,-0.913313396184388,-0.958895701883752,-0.561893076183203,0.291074652062211,-0.00210297028472478,0.370905659255659,-0.853419604890493,1.16857275828621,-0.14471166582015,-0.727172746761308,0.808362498190536,-0.556983117215966,1.19282039805467,0.1801043689174,0.233813462685884,1.37737617031467
"46",-0.396634397857714,-0.746973521807655,-0.95995140276496,-0.34211787179162,0.501505175737385,-0.100583426755429,0.025992497524713,0.0919522686668575,-0.845650698678908,1.0002483810651,-0.530322084784115,-1.18762051413501,1.2852593147322,-0.396379377648395,0.0314248310817491,0.769242347585628,0.311529420060853,1.48907905976932
"47",0.502985187726648,-1.08368530324684,-0.844289419473104,0.372463277760045,-0.155907916388073,0.159282551168522,0.43757228864089,-0.228930580803773,-0.63897117641262,1.13793284515483,-0.703618182697903,-0.993728851363265,0.186025502074758,-0.0751604793238768,-0.764526244054234,1.15648902533311,-0.157206338010234,1.69327381391512
"48",1.87263665678755,-1.18592104665304,0.324014931966333,-0.194207925354433,-0.798533618821681,1.31773063586784,0.431795015905968,-0.831225378306324,0.753871085535972,1.62376951804469,0.351636785635763,-1.02646101911555,-0.257129933414811,-0.818739960723983,-1.26475192555753,-0.109760634261448,-0.595210997615429,0.406487810080124
"49",-0.0573344446038163,-1.08600905847738,1.42449914558604,0.234204678593758,-1.09890539513668,-0.157293914458777,1.64266923578573,-1.02114579657755,1.61615703420688,1.0570371160716,1.25211767568106,-1.2792092385521,0.145562241285347,-0.928119714232123,-1.33228115251269,-0.127974667464024,-0.610410377325659,0.326436632130381
"50",0.142164776986306,-0.689564560860672,0.38640824202893,0.438477314706037,-0.819598973525055,-0.708547430306963,0.801958623640309,-0.189910549434826,-0.0740274519402715,1.55189732554028,0.129363225600055,-1.13448047475608,-0.438965013030149,0.0573392665507316,-1.36073572731557,1.21194864166049,0.0969768278712524,0.599295936585184
"51",0.874398012458023,0.088265688243708,-0.453791707778696,0.0877967047145341,0.0504290226803388,-0.778958642392568,0.428896841641062,0.550128953240642,-1.0498593853019,1.25064089823858,0.668925793895358,-0.689733020682084,-0.513878597937719,-0.438328837700971,-0.855550799051844,0.682230995893053,0.281176032709157,-0.18278795286868
"52",-0.369551074898865,0.0200243607807128,-0.949429670702657,0.0604013580093546,0.469263387819782,-0.293005420661991,0.506106411822636,-0.187582590059987,-0.580987861840803,0.804851152488521,0.0636263532841308,-0.327431880552585,-0.0452897590763765,-0.174844052576563,0.0165447411660945,1.01496366151101,0.798987010766033,-0.826646127278448
"53",-0.634848620605014,-0.786298004150075,-0.669377972646379,0.167928131649291,-0.43722973898889,1.24672963162281,1.48372973239601,-0.577557094425743,-0.644941098302123,0.0164545905066353,-0.0612171715829968,1.27779691485971,0.744876144831238,-0.703730470616671,0.525847842082237,-0.046649194752746,-0.223971694542456,-0.677541927334833
"54",0.246539713819737,-0.895415170081625,-0.107388952917547,-0.0230819873095679,-0.538305089151569,0.273738781754109,0.0985633810728124,-1.04435256878988,-0.790992840124229,1.50239985511737,-0.071506042020777,0.749138198522269,0.737055484808443,-0.796071767335114,0.12341075621683,-0.309318228891824,0.989220487060218,-0.143634011749652
"55",1.36140084167811,-1.11476324282716,-0.395113636127672,-0.723872571777336,-0.255368269546852,0.357903169015534,-0.118056667997707,-0.454223030007972,-0.848817828510764,0.252573934965075,-0.693804027928884,0.762292375618423,-0.0944631180780581,-0.596353837896831,0.108780394764852,-0.667741214700961,1.96852868115406,1.15109804820413
"56",1.77708132095962,-1.16822286977768,-0.79138440176585,-0.814739108558132,0.245489617434108,0.893056879205326,-0.0912336400829474,-0.122698696505324,-1.14676635468512,0.334898818048683,-0.98882552682954,0.482561865362424,-0.648315200863029,-0.767835286085974,-0.302814278435198,0.147805088511876,1.85786753962661,1.10407423444015
"57",1.12122493062568,-0.992588282944933,-0.723223134560049,-1.10920881798163,0.0483298813231315,1.50373220266281,0.049887186369899,1.1363797662018,-1.05283837593924,0.195349085033877,-0.882660510626645,1.3083199744423,-0.448299391482457,-0.5520635333044,-0.18790574933762,-0.267537338293165,0.399538058692366,0.453564049118287
"58",0.855793317742866,-0.977840315086846,-0.795960584902533,-0.421079235031472,-0.109435142885396,0.61406142262288,0.422176815229861,0.797071390461252,-0.906775838754622,0.140534905510285,-0.629156761019815,0.0208163049590456,0.40571665339501,-0.475238399450001,0.369571709766215,-0.217403219533487,0.911231928705907,-0.00408495172914853
"59",0.986061637695259,-1.06831255442994,-0.319735522977902,0.0942227875404496,-0.371028518026247,-0.118682505933276,-0.0163315112416312,0.412849681459935,-0.988063569086475,0.609039726092555,-0.310215717861914,-0.374081960615649,0.440558427905633,-0.198684533038271,1.08859351481555,-0.408542978890725,1.12318998557663,-0.58083638898399
"60",0.340520227083411,-1.06567584162673,-0.168104201116772,1.42063082256672,-0.567987893165948,-0.952435642836417,-0.336838235660836,0.16595747605947,-1.09503374847036,0.257203337742262,0.0717888383315333,-0.847562556489225,0.634965753976195,0.753559308793113,0.879133599532706,-0.289216355714659,1.67095667553386,-0.871861564538322
"61",-0.060754925392111,-1.15810579649517,-0.496736868622975,0.145788758668703,-0.339686837051052,-0.142426171928616,-0.260382249393046,0.149429995085551,-1.18534815692397,0.800116475770652,1.08739666200239,-0.83432019436984,0.516724762249992,-0.538804662088004,0.567257478745152,0.569716484138127,1.43421464943095,-0.254079403826721
"62",-0.482709184954449,-1.15505400103985,-0.960196137718827,-0.665371847487325,1.1530677424729,0.926392772138557,0.949038328854116,0.530118111900684,-1.4668540949631,-0.386819010325373,-0.85032105885404,-0.724845261121409,0.271141005065312,-0.284701922462759,0.41152576670751,1.43044541285873,1.51480880217782,-0.209665423248485
"63",-0.286778576895113,-0.9856969902609,-0.97380600790297,-0.950121824470719,1.09484672886117,0.103331272125442,-0.0810181425079041,1.30659544365061,-1.25028668642402,-0.825730432480085,-0.832883151407705,0.703506813475606,-0.510453803025402,1.19898338292156,0.148362887276971,0.805787553838304,0.789781057618793,0.545580475606355
"64",0.572509790609414,-0.379960222896669,-0.844945734283491,-1.26754695507384,0.670132908984543,-0.0232716306064878,-0.483008477639329,-0.120683677703199,-1.04313030548613,-0.342662498751177,-0.49326048665327,0.743585267431174,-0.792323750271544,0.343307901518089,1.11680109036714,0.775459231665961,1.03714001865792,0.531857530130889
"65",1.91000982994108,0.000869542842537407,-0.862750623566983,-1.34640888776753,0.919485351315068,-0.423258002482624,-0.938823476174543,0.0192497841258041,-1.05353710550519,0.489208584438181,-0.716205754770461,0.846742896769206,-0.551643720259687,-0.0775837795202876,1.03353986973713,0.24952789553817,0.0878863537916933,0.413691241548439
