"","V1","V2"
"1","0.754705660350743","delta"
"2","0.69484677335948","phi.attack.goal"
"3","0.612019089163487","phi.attack.behind"
"4","0.711826576708906","phi.defend"
"5","0.76984694160958","std.attack"
"6","0.506149420491136","std.defend"
"7","0.0304054193230503","std.mu"
