"","V1","V2"
"1","0.768767619972012","delta"
"2","0.661073172835145","phi.attack.goal"
"3","0.567376208646945","phi.attack.behind"
"4","0.708291634506775","phi.defend"
"5","0.790010485410083","std.attack"
"6","0.511476578146781","std.defend"
"7","0.0286934777940526","std.mu"
