"","V1","V2"
"1","0.735768684657946","delta"
"2","0.676049515329188","phi.attack.goal"
"3","0.599646872788098","phi.attack.behind"
"4","0.713343328993007","phi.defend"
"5","0.732343642038059","std.attack"
"6","0.278750320753422","std.defend"
