"","V1","V2"
"1","0.74297897885425","delta"
"2","0.641275289040206","phi.attack.goal"
"3","0.568237900004065","phi.attack.behind"
"4","0.706967722487135","phi.defend"
"5","0.765673900206491","std.attack"
"6","0.255004424918132","std.defend"
