"","V1","V2","V3"
"1","Goal attack mean estimates","Behind attack mean estimates","defend means estimates"
"2","0.0988724861482647","0.0219562225093649","0.0331983237429792"
"3","-0.146897233026633","0.0205271907811126","-0.127549955619545"
"4","-0.0855467197004112","-0.0139689820834817","-0.0740607175042"
"5","0.0557512766774226","0.0196072083258269","0.0239364763176475"
"6","-0.0175856347394858","-0.00859546526496511","0.0486843174829535"
"7","0.169814224015946","-0.0240478304253622","0.0316070977370418"
"8","-0.146681688469092","-0.0168325455718668","-0.157696809093844"
"9","0.124296295883844","0.0078422148348586","0.127859781837316"
"10","-0.0787848339646187","-0.0204593307718575","-0.100325476198327"
"11","0.155905377368781","-0.00986885282397554","0.295215999888478"
"12","-0.250347289828396","-0.014616544926789","-0.202231334251247"
"13","0.085909566830653","-0.0125871450318953","0.0159215167648678"
"14","0.0562349905898958","0.0252433947293873","0.110924769839878"
"15","0.0591236993243647","0.0301247240166341","0.0155076821768884"
"16","-0.227799585599428","0.0255019745869178","-0.141948292318161"
"17","0.22111390492445","-0.0138395879553567","0.109140031747514"
"18","0.061380636566355","0.00881378181650375","0.0289416702771968"
"19","-0.134759473001912","-0.0248004267450559","-0.0371250828274374"
