"","V1","V2"
"1","0.744223371780728","delta"
"2","0.633328960092967","phi.attack.goal"
"3","0.552268303363075","phi.attack.behind"
"4","0.711752037169026","phi.defend"
"5","0.774963860038867","std.attack"
"6","0.261786340140855","std.defend"
