"","V1","V2","V3"
"1","Goal attack mean estimates","Behind attack mean estimates","defend means estimates"
"2","0.126754299058104","0.103807124487489","0.0611544762590571"
"3","-0.203309285777179","-0.143060634753518","-0.150481088007239"
"4","-0.103521212108497","-0.0824743690580549","-0.0795327792935708"
"5","0.0691491442121449","0.0600340389100346","0.0122172988169757"
"6","-0.0471106766997111","0.0178110659513416","0.071759421956018"
"7","0.340664041349192","0.0199262537693194","0.0388498932936773"
"8","-0.269714624682537","-0.109238971163034","-0.210368537826461"
"9","0.174646339373202","0.103413069280042","0.161672747733849"
"10","-0.110468954620181","-0.0728450467639094","-0.121547470429256"
"11","0.294180995807505","0.0756042225001452","0.368360296740158"
"12","-0.37838393390481","-0.134068283480612","-0.258793169459627"
"13","0.187771322222984","-0.0398931828183969","0.00283583402783739"
"14","-0.00642206351384163","0.116150960847335","0.15788298391323"
"15","0.142463527985635","0.0119747877922708","-0.00168119124205664"
"16","-0.324943010201206","-0.18242681675812","-0.187383348629761"
"17","0.336842099686617","0.195869094240748","0.137024851504439"
"18","0.0327849024064361","0.0989579377083254","0.0316606533150369"
"19","-0.261382910593855","-0.0395412506914048","-0.0336308726723064"
