"","V1","V2","V3"
"1","Goal attack mean estimates","Behind attack mean estimates","defend means estimates"
"2","0.0469317705421148","0.0950927181653213","0.0722983606765189"
"3","-0.190486766546826","-0.185249174994804","-0.172490711893109"
"4","-0.11981363384409","-0.104912897321212","-0.0694701668737285"
"5","0.0199275099967044","0.0189600967459271","0.0367324311559087"
"6","-0.0621014484457447","0.0187172337000081","0.0195732425485295"
"7","0.218546951712499","0.0609781924896741","0.0315559952995156"
"8","-0.168396362201055","-0.0510456145877659","-0.190573097531499"
"9","0.118070025368858","0.0944270096127888","0.125441040001699"
"10","-0.096918001979368","-0.126690724030059","-0.135248773973107"
"11","0.261608360397915","0.0600116977923923","0.304090019286472"
"12","-0.246234834433089","-0.130490079588015","-0.214937791990532"
"13","0.158404694529648","0.00503575660718712","-0.0110906072249992"
"14","-0.017293599449471","0.0991169075534078","0.122223672901136"
"15","0.116995935314886","-0.00373446106102267","0.0449935087780805"
"16","-0.193381339860888","-0.103013955478609","-0.152055330664667"
"17","0.228097813234966","0.136892114131149","0.102582237544952"
"18","0.0865966673810213","0.132221572446917","0.101191693186924"
"19","-0.160553741718079","-0.0163163921832844","-0.0148157212280948"
