"","V1","V2"
"1","0.748605375924182","delta"
"2","0.631829063431154","phi.attack.goal"
"3","0.552792403330125","phi.attack.behind"
"4","0.709173869994094","phi.defend"
"5","0.773029969681805","std.attack"
"6","0.252398162713752","std.defend"
