"","V1","V2"
"1","0.772361338433874","delta"
"2","0.6608353911949","phi.attack.goal"
"3","0.57390863124937","phi.attack.behind"
"4","0.710058980625803","phi.defend"
"5","0.788159321660559","std.attack"
"6","0.498773832603024","std.defend"
"7","0.029075096212386","std.mu"
