"","V1","V2","V3"
"1","Goal attack mean estimates","Behind attack mean estimates","defend means estimates"
"2","0.097285149084782","0.0179224581474203","0.0483326354682442"
"3","-0.217010393813243","0.0148227227619863","-0.136718557657146"
"4","-0.136352767156035","-0.0122613592391435","-0.0720626333010696"
"5","0.0267139708251106","0.0152652611223323","0.0308451284727587"
"6","-0.0411436662314461","-0.00622774418484678","0.00715857081188982"
"7","0.135990735491603","-0.0188847816148202","0.0469668270069046"
"8","-0.158217094661902","-0.0138575521253899","-0.150058346023769"
"9","0.12333366329636","0.00610525280875731","0.103745230116304"
"10","-0.131907594557924","-0.0170979602126503","-0.0981605224085174"
"11","0.180642336319517","-0.0112591763311414","0.222226625709211"
"12","-0.204193757589868","-0.013627541610604","-0.178940436827264"
"13","0.0962046029784745","-0.0106988508648682","0.0114714468829326"
"14","0.0516339700660324","0.0218018458809189","0.101950457701216"
"15","0.0747658817602798","0.0219225022609681","0.0425945584448678"
"16","-0.159053194780586","0.0166888135303401","-0.127824037680888"
"17","0.205182398664258","-0.0128069651226564","0.0759733152579128"
"18","0.131981453500571","0.00714549541993095","0.0840244114498143"
"19","-0.0758556931959853","-0.00495242062653349","-0.0115246734234014"
