"","V1","V2"
"1","0.781711132417267","delta"
"2","0.662863283206553","phi.attack.goal"
"3","0.557670109120733","phi.attack.behind"
"4","0.691341038409623","phi.defend"
"5","0.791756226280286","std.attack"
"6","0.525204079425292","std.defend"
"7","0.0304213316165571","std.mu"
