"","V1","V2","V3"
"1","Goal attack mean estimates","Behind attack mean estimates","defend means estimates"
"2","0.118030921592508","0.0221565210652081","0.0780825174642217"
"3","-0.225221039162169","0.0213855965062692","-0.158484336914116"
"4","-0.158428588166793","-0.00989342606191712","-0.0852822544255351"
"5","0.00020133867788715","0.0187402481720933","0.0343701576129467"
"6","-0.0452111511834973","-0.0141092212090762","0.00321630668480066"
"7","0.154375746952019","-0.024461866614178","0.0436812668810829"
"8","-0.179964068991631","-0.0142112307131832","-0.203738971225381"
"9","0.137095723053016","0.00584830092353319","0.132915029442772"
"10","-0.156619381899034","-0.0176575049595104","-0.115291915704567"
"11","0.187937043393255","-0.0110848809629373","0.290120460797774"
"12","-0.238724488498493","-0.0114319383266608","-0.223770952187126"
"13","0.104272953895255","-0.00921646463931659","-0.00708494503062706"
"14","0.0575230981545316","0.0221721801355513","0.130336808818081"
"15","0.110793624682592","0.0246478252599073","0.0552571405072917"
"16","-0.168242570818449","0.0231851007208079","-0.153505224957542"
"17","0.235695967262569","-0.0207005115670761","0.0946699651650966"
"18","0.144696917550406","0.0116667350448736","0.105980352816825"
"19","-0.0782120464939722","-0.0170354627743881","-0.0214714057459969"
