"","V1","V2","V3"
"1","Goal attack mean estimates","Behind attack mean estimates","defend means estimates"
"2","0.0923365654556152","0.0239641155637478","0.0766974140149968"
"3","-0.115980795787863","0.0233951070342015","-0.107982034357763"
"4","-0.0725974219594828","-0.0106868535374542","-0.0356206502073829"
"5","0.0348313989400239","0.0197107818183664","0.00831394566959687"
"6","0.0119466427310409","-0.0149418496042791","0.0494383704512011"
"7","0.160201139412432","-0.0224137255585089","0.0170723004142349"
"8","-0.192763136033826","-0.019216072629324","-0.185287594426923"
"9","0.123941999501968","0.00373617361568965","0.131084999744223"
"10","-0.0713887236429187","-0.0225922319219689","-0.0929371679408106"
"11","0.134309446037666","-0.0156318987947397","0.299399250501778"
"12","-0.270313839072338","-0.0160674179905724","-0.195171370079732"
"13","0.0661661366217753","-0.0124667911870816","-0.00657976738831122"
"14","0.0591680075551205","0.030579793123377","0.138152434498366"
"15","0.108291804470535","0.0305330395563714","0.0285752960796922"
"16","-0.210910072428307","0.0273986329406966","-0.155981110323906"
"17","0.207680418573781","-0.0166757401910875","0.0928490185760104"
"18","0.0485333345870943","0.00877239384396951","-0.0202742932685764"
"19","-0.113452904962316","-0.0173974560814035","-0.0417490419566936"
