"","V1","V2","V3"
"1","Goal attack mean estimates","Behind attack mean estimates","defend means estimates"
"2","0.11142313511354","0.140863680144321","0.0777387641580419"
"3","-0.295772423560326","-0.245280527517982","-0.182406778710306"
"4","-0.205854678347885","-0.134683949446767","-0.101966198175025"
"5","0.010352337496977","0.0410819710201528","0.0338935985935085"
"6","-0.14704059533928","0.0274256216772305","-0.00126629971784935"
"7","0.305651325730087","0.0428554715919004","0.0596607630616696"
"8","-0.268826397122828","-0.108334857587517","-0.210995943997275"
"9","0.182852508487229","0.123326365625635","0.137312136216023"
"10","-0.179093976331425","-0.167997286059522","-0.131076361563183"
"11","0.393192866843038","0.0736751583400223","0.317717565240019"
"12","-0.343492456735497","-0.130706500618597","-0.245206037559528"
"13","0.245695673507777","-0.00421319139373055","0.00714226576450257"
"14","-0.0144810759990586","0.116792223205308","0.143362984247232"
"15","0.225738349721337","-0.0466403094016437","0.0533066573075964"
"16","-0.354883699373581","-0.0491000831674571","-0.176491142210138"
"17","0.384447028245005","0.167222559482365","0.111153329373965"
"18","0.143588483740505","0.17348759296379","0.123689368191876"
"19","-0.193496406075613","-0.0197739388575086","-0.0155686702211292"
