"","V1","V2"
"1","0.745794247132626","delta"
"2","0.634478326691812","phi.attack.goal"
"3","0.561434629802266","phi.attack.behind"
"4","0.712679568729433","phi.defend"
"5","0.770152383441396","std.attack"
"6","0.255678585855739","std.defend"
