"","V1","V2","V3"
"1","Goal attack mean estimates","Behind attack mean estimates","defend means estimates"
"2","0.0844790145101446","0.0208768208051059","0.058051879909292"
"3","-0.135391015692581","0.0200041602745762","-0.117969422316411"
"4","-0.0601619952279471","-0.0128932559127384","-0.0374559624938725"
"5","0.0393846079592859","0.0185073640538396","0.0160448731626461"
"6","0.00174573381029545","-0.0123350804745817","0.0429126287352603"
"7","0.157345924594686","-0.0222374426406655","0.0201106748293654"
"8","-0.179967109430392","-0.0184501822205804","-0.162326225370719"
"9","0.109442196060192","0.00713555434717264","0.113169877960783"
"10","-0.0722018019478749","-0.0164652670323551","-0.0929520558824169"
"11","0.136568457499876","-0.0170208574194807","0.289498559492326"
"12","-0.248490335050631","-0.0126649785115158","-0.184403029305082"
"13","0.0566838416744797","-0.0133851463258218","-0.00302142903965378"
"14","0.0592443160362117","0.0257748481697527","0.135840490526792"
"15","0.101657595524673","0.029272532883236","0.0193714866716454"
"16","-0.220622968616853","0.0251894386757394","-0.153070895639026"
"17","0.210099227626236","-0.0167896670357877","0.0974543522391614"
"18","0.0474794127668626","0.0105896413081391","-0.00689016676847959"
"19","-0.0872951020966639","-0.0151084829440344","-0.0343656367116105"
