"","V1","V2"
"1","0.759812538742344","delta"
"2","0.685996163994294","phi.attack.goal"
"3","0.598993599591468","phi.attack.behind"
"4","0.715256449224504","phi.defend"
"5","0.777643698180498","std.attack"
"6","0.487825827799302","std.defend"
"7","0.0309267101184286","std.mu"
