"","V1","V2"
"1","0.717151721116527","delta"
"2","0.639264236013124","phi.attack.goal"
"3","0.556107007520885","phi.attack.behind"
"4","0.758885400572355","phi.defend"
"5","0.966940042933434","std.attack"
"6","0.417154940118145","std.defend"
"7","0.0288536936088335","std.mu"
