"","summary.mean","summary.se_mean","summary.sd","summary.2.5.","summary.25.","summary.50.","summary.75.","summary.97.5.","summary.n_eff","summary.Rhat","c_summary.mean.chain.1","c_summary.sd.chain.1","c_summary.2.5..chain.1","c_summary.25..chain.1","c_summary.50..chain.1","c_summary.75..chain.1","c_summary.97.5..chain.1","c_summary.mean.chain.2","c_summary.sd.chain.2","c_summary.2.5..chain.2","c_summary.25..chain.2","c_summary.50..chain.2","c_summary.75..chain.2","c_summary.97.5..chain.2","c_summary.mean.chain.3","c_summary.sd.chain.3","c_summary.2.5..chain.3","c_summary.25..chain.3","c_summary.50..chain.3","c_summary.75..chain.3","c_summary.97.5..chain.3","c_summary.mean.chain.4","c_summary.sd.chain.4","c_summary.2.5..chain.4","c_summary.25..chain.4","c_summary.50..chain.4","c_summary.75..chain.4","c_summary.97.5..chain.4"
"delta",0.734440114759025,0.00052003635287322,0.0467443868892877,0.641524340984447,0.702758923810652,0.73492670476456,0.765919168264662,0.825156463957936,8079.63102242461,1.00016411276265,0.735380896041167,0.0466097416446541,0.646265201901538,0.703487580308861,0.735060096204292,0.767213984022044,0.826054636177079,0.732767073360587,0.0477511479763141,0.635983193059552,0.699725199860943,0.733489451216958,0.765506845001702,0.824762732628759,0.734622363333906,0.0465215023147046,0.641781310799549,0.704823771552601,0.735763291215216,0.765978490081,0.819953905003514,0.73499012630044,0.0460636745981293,0.644306054625359,0.703684729830791,0.735499948198349,0.764509855340111,0.826801723066493
"attackGoals_raw[1,1]",-0.660708176625621,0.0242256398134731,2.17761603088435,-5.04483345007249,-2.12580665468387,-0.635701046084873,0.813112790219599,3.53574181900963,8080.01372174105,1.00042157756099,-0.555055289877581,2.23234498415848,-4.96251440326977,-2.05988434133611,-0.564184494081047,0.940362839924541,3.87758172580692,-0.725927993694121,2.17502457715489,-5.11275846018921,-2.21238241308344,-0.738439780247313,0.706909962390371,3.58478802781895,-0.704801721205679,2.12393020361829,-4.88458109849583,-2.13318515801866,-0.682471509936452,0.782401735780204,3.33513851322862,-0.657047701725102,2.17512820412827,-5.12423505508369,-2.09028805745429,-0.551747330248035,0.828773704546296,3.44968794795927
"attackGoals_raw[1,2]",-4.24782216775594,0.0381560587034749,2.78193457050969,-8.91499431472533,-6.37559554587295,-4.35973237520466,-2.33816409193957,1.42649994083003,5315.77764305109,1.00042247974348,-4.23229125059237,2.8399914179674,-8.88940789188747,-6.39003744971004,-4.48298519802783,-2.26269936532545,1.67908700131575,-4.31774598458727,2.74829920215836,-8.96917720342554,-6.40817003435981,-4.3855677792164,-2.45058061926788,1.36974408746952,-4.24656649033414,2.75933267335504,-8.90247878239265,-6.38252048838623,-4.26681212947545,-2.40700879198401,1.17670609094547,-4.19468494550997,2.77945230062462,-8.87124256801956,-6.32956928741593,-4.30780613800661,-2.23121237764144,1.48930750450773
"attackGoals_raw[1,3]",-1.23456811352981,0.0421200137135903,3.00854582956317,-7.21511639386972,-3.24234992058983,-1.19482304865736,0.794807658306165,4.63636216290414,5101.95067108038,1.00028861831601,-1.12571333447692,3.07971368405405,-7.19018890628033,-3.17197775146618,-1.10414138190029,0.901131734135519,5.09649298333451,-1.34056505026686,2.98931063464972,-7.47018293860712,-3.27477320652522,-1.26341541992781,0.758770533017157,4.34467525416348,-1.21708361318056,3.01051400242852,-7.13229460049684,-3.21845611705352,-1.21063669290019,0.824006323690038,4.58119562775209,-1.25491045619492,2.95103968723647,-7.12331115376366,-3.26585159353004,-1.19294405522813,0.734618201245576,4.52173581727458
"attackGoals_raw[1,4]",1.85054959782832,0.0353255725511794,2.39524779631915,-2.86518058319065,0.262009951102559,1.84458927639501,3.48020075171082,6.56107292507396,4597.50785004968,1.00007876216343,1.9293698753517,2.42604988583799,-2.67229143221346,0.275270462512562,1.92570468501459,3.55759557116274,6.8578191357704,1.80986688750547,2.42175396824126,-3.00991821772588,0.234882193739945,1.80788665466264,3.41080596611441,6.58747305176842,1.83866038003748,2.37965878335376,-2.92628420730851,0.276714132812592,1.82236459148487,3.49062037563531,6.36919397071683,1.82430124841863,2.35237064404658,-2.69025986351033,0.234830394003786,1.79771360192493,3.44421304870076,6.46693811009396
"attackGoals_raw[1,5]",0.735130730301085,0.0358747013443224,2.32278548379672,-3.71490481678814,-0.849846946204906,0.699680142829217,2.29919901461454,5.3254081723689,4192.19637370831,1.00039762363383,0.80279339025317,2.41486325221639,-3.76838622445496,-0.844379722450784,0.778533333181517,2.3752264586198,5.60259535967027,0.619315807314514,2.36025800161858,-3.86661090713889,-0.957056401340759,0.551194649175026,2.23115137663907,5.2806365577663,0.77036908065632,2.25731596232475,-3.63621144806962,-0.7732134964687,0.761693636752877,2.30419747764826,5.12236108647298,0.748044642980335,2.25178624302905,-3.48361663828712,-0.820246815723141,0.715851587712963,2.2909446209584,5.29701189319718
"attackGoals_raw[1,6]",-0.383395714381815,0.0327070417020709,2.29960548482907,-4.63394176957363,-1.98329597837163,-0.40884426093737,1.14456507891707,4.29995802214441,4943.38166301854,0.999746459311087,-0.39447112026889,2.34068087743572,-4.75195047758214,-2.09063056667069,-0.401744199323826,1.12651389517784,4.43394977590181,-0.378543788480006,2.24855879758408,-4.48208767083152,-1.94015067716769,-0.409254531153915,1.14310866523584,4.26506384337979,-0.382902143408784,2.32574810052849,-4.61786332551984,-1.98966664775541,-0.434330639590203,1.17989696691927,4.21980905438041,-0.37766580536958,2.28363803807044,-4.7406875051271,-1.94266862600654,-0.392744911466444,1.12183957042878,4.28966876850736
"attackGoals_raw[1,7]",-4.2483715772047,0.0393723935142857,3.08388079831443,-8.97055169642715,-6.75415853201793,-4.53784859760023,-2.0949478536776,2.23572128201925,6134.95711923083,1.00011744551567,-4.20438821541476,3.0562098706171,-8.95909172257293,-6.59764302016795,-4.50557976934522,-2.09599486324163,2.14502480349842,-4.22341744476531,3.13029286261021,-8.96089903990897,-6.77786805091578,-4.54003991948602,-2.0944298489483,2.23504066589884,-4.23108446771264,3.13916966326621,-8.98314904247715,-6.81920842277518,-4.56005843442053,-1.95653699777846,2.42625843491065,-4.3345961809261,3.0081334447777,-8.95255317572206,-6.7783079562907,-4.55679046634097,-2.21248414484867,1.97061457799967
"attackGoals_raw[1,8]",2.1769358399553,0.036003560269208,2.56507304676608,-2.9273385759709,0.434689346882601,2.24296970646079,3.98407299025054,6.98044648694492,5075.84763214253,0.999882416967047,2.24267365266818,2.58318043421476,-2.80760470990031,0.500448398931069,2.31539705209299,4.0285704643526,7.24270030292991,2.11224140155117,2.54871169094128,-2.96918705006427,0.379004934678381,2.21211386738677,3.80727435669177,6.84339951260833,2.18871860952893,2.60913068950009,-3.05230989691644,0.421745412463699,2.27013466205019,4.06174575448142,6.95815664467626,2.16410969607292,2.51816769229318,-2.82965960356002,0.437220183285842,2.2130312660045,3.94689494198332,6.9291925839954
"attackGoals_raw[1,9]",-0.93855531330489,0.0320814790399142,2.35818018460533,-5.55832887698448,-2.51049960272642,-0.944966604818267,0.667569170148777,3.72625097135297,5403.12739075237,1.00034857366609,-0.958287340950803,2.34307800830776,-5.56086813208281,-2.53396502183078,-0.959473754260296,0.663526792004498,3.66118299117028,-0.87967428494617,2.35868805341808,-5.44789335888658,-2.47161586789021,-0.913480617097963,0.698593606620398,3.5734651557919,-1.04069086693545,2.35145523694526,-5.69170766821157,-2.57606286986204,-1.06755120598241,0.632706036981563,3.48497644283475,-0.875568760387137,2.37691034555825,-5.55559072688804,-2.45764237602906,-0.884007279853227,0.674551503042029,3.98646686953573
"attackGoals_raw[1,10]",-0.138238908175716,0.0361682467464833,2.58921483966316,-5.18750600777237,-1.88143960893413,-0.15561481915552,1.58132861043276,4.93395854578045,5124.85121132183,0.999906884507677,-0.145749792097557,2.6586212922492,-5.40999409620348,-1.88230987907547,-0.147682591261519,1.61070068972395,5.07902182848719,-0.217373640161644,2.59353166304148,-5.18441276618559,-1.93330625981823,-0.299932914683489,1.57290029738506,4.761297017313,-0.0743282733743153,2.54716424360674,-4.89505285435646,-1.86377612788887,-0.0934311680468705,1.59095642328222,4.9719038052153,-0.115503927069349,2.55549175675073,-5.11640215648545,-1.83876987087911,-0.106666489012724,1.57062491823656,4.90101081800366
"attackGoals_raw[1,11]",-2.08455093190111,0.040602854877499,3.17434092023398,-8.1164473291378,-4.36890485942847,-2.12782927137216,0.122618914567834,4.18366034716558,6112.1498541592,1.00023681603004,-1.94755208752553,3.26290660567613,-8.00169400226295,-4.29004755747546,-1.93793639665243,0.321139829812577,4.42064024693985,-2.11828807705651,3.15897250481942,-8.11626684765733,-4.4636265101293,-2.16730961259905,0.116557118592571,4.00947662301967,-2.14688568415319,3.19609805476927,-8.16079627202711,-4.48785987629395,-2.14122566526153,0.0872836760941276,4.33094447107036,-2.12547787886921,3.07435690729715,-8.13845417474966,-4.20233786062972,-2.2026234452434,-0.0330147634183455,3.95668838254698
"attackGoals_raw[1,12]",0.303274771221518,0.0384505543112061,2.82958028900853,-5.34766657194566,-1.54456928607419,0.307377893065607,2.22216679232717,5.84992403613139,5415.50340056512,0.999750358260454,0.310775231860775,2.87702350939655,-5.37129668331508,-1.59349058390664,0.337662105862833,2.18747646511087,5.91602112177521,0.239985608308923,2.8176560094687,-5.6173816761026,-1.55173135813428,0.288405635976117,2.11967452094837,5.85684546902889,0.323703413854204,2.78666628891962,-5.0489097145718,-1.5149139733939,0.257242880880438,2.21259537785537,5.80680945069244,0.338634830862171,2.83690319254427,-5.30309301992934,-1.51355013423678,0.389582302128537,2.31267732035092,5.83417004281063
"attackGoals_raw[1,13]",-0.688155369821098,0.0360914490324992,2.26771706764501,-5.08361759820074,-2.2329797309196,-0.72120858354497,0.804775670003845,3.82780331508706,3947.92687343928,1.00097905976235,-0.556868128294703,2.35173842720758,-5.17008312467227,-2.14546639117505,-0.584343985700968,1.02302505704097,4.11760518174198,-0.819267253094535,2.25027069099339,-5.06779159739588,-2.44494483878337,-0.84815341191107,0.627954817568575,3.59245923094525,-0.6663995990079,2.23928892405203,-5.14685389713084,-2.09527626886299,-0.682159629636352,0.79386539107191,3.79598516354308,-0.710086498887256,2.2208409452087,-4.90022545193967,-2.22665982841396,-0.753566943093823,0.718030496519943,3.81430264798447
"attackGoals_raw[1,14]",-0.865334517949839,0.0372662494274194,2.64368988068939,-6.12340225008944,-2.63507108705214,-0.839000395705671,0.908606749549132,4.26282433550179,5032.56791573944,1.00024885217405,-0.891084215717928,2.68567387952747,-6.24466137307104,-2.63042961372383,-0.915280092149739,0.915970423306596,4.45188833698625,-0.855737484589096,2.71065226127405,-6.27335229433071,-2.65774308066009,-0.790862960010656,0.993576545627783,4.27366559763283,-0.885672261061321,2.60248098337036,-6.01224561002871,-2.66088864634995,-0.826481372310371,0.795204473844191,4.24952886250488,-0.828844110431011,2.57466241493682,-5.77970406233327,-2.60117004002507,-0.839415072112637,0.946383903836265,4.06023265563145
"attackGoals_raw[1,15]",-1.56732903250278,0.0412094323772367,2.83004267842203,-7.07462571658803,-3.50648636324435,-1.56712624247406,0.354503934697919,4.07601319061725,4716.20533026193,0.999835588468516,-1.52705426461787,2.90230176344827,-7.15347312970892,-3.51401532323609,-1.58983540064974,0.40700348348953,4.43573023179379,-1.64709647420866,2.80370137805211,-7.05949638663829,-3.70153317729022,-1.57585924359474,0.318634355084182,3.72863577181872,-1.5352355872111,2.78635878295251,-7.11460018012389,-3.4016275907607,-1.5275859789459,0.3482715572126,3.9228113059042,-1.55992980397351,2.82652004822407,-7.0224605825479,-3.44697260182708,-1.5750431796364,0.354371805395566,4.122486767755
"attackGoals_raw[1,16]",-0.535880216840365,0.0377432209220053,2.31605372637616,-4.94743373567912,-2.14849623368597,-0.589493888162799,1.02451361352696,4.1027066763164,3765.47129364227,1.00018387803858,-0.440239550286464,2.41885743710443,-4.97664073451593,-2.1376682833335,-0.497593954569906,1.13185232523598,4.55984495999725,-0.61817109458464,2.29949575356965,-4.97605005914863,-2.27839760924939,-0.653400471660111,0.993016567836464,3.75626132431816,-0.566976824917658,2.26307986871796,-4.92966873986467,-2.1194283438408,-0.589955538322598,0.952494648729886,3.99798670770804,-0.518133397572696,2.27718437641178,-4.86315030809176,-2.0838286436874,-0.608567382541088,0.999612794501304,4.1709924321709
"attackGoals_raw[1,17]",0.534578766733508,0.0376330316223529,2.79057872839697,-5.07069253944244,-1.34126162885646,0.574873509710692,2.40892714781783,5.873545190915,5498.57493547411,1.00098724207776,0.733802072692706,2.8177530907948,-4.9812949248013,-1.13660312809712,0.75213710386301,2.71745050521488,6.30571901822835,0.377862037597274,2.85034009007174,-5.38068350410634,-1.62777409204703,0.436611553323176,2.34443445691544,5.80846364981155,0.538117884601636,2.68374031035123,-4.88290622019827,-1.23505154462389,0.615911457172541,2.24197611576043,5.66135698781858,0.488533072042415,2.79743178208604,-4.9094980027488,-1.37470552387285,0.528763331449243,2.33523702350992,5.82109035017878
"attackGoals_raw[2,1]",1.15663858045607,0.0202736515914707,1.46963900936465,-1.69237816625925,0.166487566284732,1.1373670529318,2.14586898779408,4.08930497692466,5254.81444164106,1.00007561170397,1.16832105555153,1.48996549672602,-1.82564184015057,0.189462099208993,1.17537444948773,2.17889427764597,4.12976438371717,1.18746806225825,1.45381259829745,-1.5584444961727,0.199102124015468,1.13213073519198,2.14904413785261,4.12862105902364,1.10512841583207,1.45249330203234,-1.69102278394931,0.118538765544344,1.08555717050083,2.06656437914233,3.93546531326767,1.16563678818242,1.48149260517429,-1.77747218951569,0.132157597634745,1.18150856778635,2.18860839916968,4.05257441654672
"attackGoals_raw[2,2]",-2.3458996559923,0.0338857134188526,2.25307017786944,-6.60342200679105,-3.8794951589785,-2.37349740071909,-0.843331903677265,2.19005136580945,4420.9557829739,1.00024326773091,-2.35054967308577,2.28323870586084,-6.52843955174044,-3.94285713981333,-2.40078734107131,-0.836270716434406,2.29538531711416,-2.34869430500651,2.2317666995534,-6.64400416043842,-3.8753092143952,-2.38909547834846,-0.801227334890865,2.11719069205433,-2.38350280523715,2.21281599760508,-6.62869857948035,-3.89036374169028,-2.41957575679023,-0.824654402551781,2.00371647780784,-2.30085184063977,2.28416386894519,-6.6721384308499,-3.79008291077931,-2.30273586474621,-0.883266393155781,2.31371628255596
"attackGoals_raw[2,3]",0.505722613663714,0.0325090203620314,2.18702597509323,-3.78280013963383,-0.965663678732797,0.547315845301214,1.9553544217941,4.83898205419563,4525.84959560486,0.999804120683638,0.544772250420637,2.25484996841241,-3.86524888496877,-0.968804179979765,0.617077480633289,2.02101032579248,4.95224355709481,0.531894801283592,2.14774942089658,-3.76007109914524,-0.936288384859221,0.587509120214413,1.96499659849554,4.79408339724867,0.462679503818153,2.17478069813999,-3.85556753160906,-0.947542398521255,0.455285306613389,1.86360392355812,4.79430057020623,0.483543899132475,2.16948591470906,-3.65904581395144,-1.00933652419446,0.52613732002989,1.94380839527767,4.71880987728567
"attackGoals_raw[2,4]",2.08349146453152,0.0301570603045745,1.80929417927152,-1.45697579634195,0.856272949531914,2.07433510278224,3.30288664765617,5.61662815087064,3599.48495892425,0.999776277763176,2.09512127580518,1.83395000355054,-1.68790335991471,0.901648910098843,2.06328884132039,3.30244620545493,5.67877629345876,2.09740170285638,1.82503160276425,-1.44461804039321,0.840387684661919,2.09720054178269,3.32253802691384,5.58449125692704,2.04057335104422,1.76547758440137,-1.41130242901711,0.793405527729944,2.02737470792017,3.24103315371355,5.50948303481944,2.10086952842029,1.81235034391856,-1.38809771937507,0.889201614168072,2.10205933169626,3.33116073643156,5.72354665613139
"attackGoals_raw[2,5]",1.0087643669321,0.0278194111127428,1.66081134922589,-2.11576401694173,-0.0983532709096391,0.939856904046461,2.08152367583108,4.36924819008228,3564.05783519115,0.99971926626827,1.02997073943563,1.72428992482621,-2.32863266191143,-0.146803570311505,0.955439146667008,2.17846801488049,4.43903445689477,1.0097757590284,1.6636809293573,-2.08456051086634,-0.10726113668799,0.889976589116644,2.0335489311708,4.55137690302953,0.98677137606483,1.62980175738236,-2.06656880352119,-0.096049851365549,0.949814448342337,2.04191719484071,4.2923472523511,1.00853959319953,1.62428138922924,-2.05197619948614,-0.0363485310809049,0.957793528636019,2.05640111236144,4.22658650896949
"attackGoals_raw[2,6]",0.690554478815816,0.0289569200318186,1.60116478012656,-2.30498402446528,-0.413883788355933,0.642466126374251,1.74795604599595,3.95588446991691,3057.50604041915,1.00043669998729,0.657501519954697,1.65199981925233,-2.497806713815,-0.486316767313559,0.624070253897401,1.73514909745751,4.08147098796738,0.738632880597793,1.57503138231123,-2.11588602466458,-0.355385106046763,0.645070728396823,1.77375115021198,3.91804143985744,0.626572261056879,1.59965944164795,-2.45293862411342,-0.484127266432727,0.595173274875815,1.71229513455728,3.83496431126061,0.739511253653894,1.57459717083994,-2.14736195479477,-0.337666501274374,0.702300247534524,1.76533292062302,3.95945828628359
"attackGoals_raw[2,7]",-2.53227714982259,0.0326358270691797,2.46354074667987,-7.19428555136793,-4.27692772237721,-2.61074772765121,-0.833076315730595,2.30072039754455,5698.10244753111,0.999825212585025,-2.50741824458891,2.47648682694576,-7.2967921497686,-4.24561365463625,-2.61435738186497,-0.797115348951209,2.3732508037735,-2.51472581669585,2.48068491982371,-7.30895006732223,-4.22587536259567,-2.52576754548888,-0.86084857323846,2.33526003965278,-2.53345859331763,2.44370286938843,-7.04275631928008,-4.30194021770903,-2.68589743970792,-0.773341588198027,2.21049246404265,-2.57350594468797,2.45404179501482,-7.22563222319793,-4.36684663692256,-2.61296496196954,-0.948180361636746,2.29135820761176
"attackGoals_raw[2,8]",1.32705205701409,0.0291603429660745,1.88268134714969,-2.361527775013,0.0538209839745551,1.33024262033309,2.6043572383019,5.00216560373228,4168.39037539176,0.999948412278472,1.32832622337952,1.88913933276964,-2.3233511507069,0.0526735505897302,1.3450884858048,2.61841265752105,5.01952600475062,1.36429880788931,1.8714260325864,-2.35292521369615,0.111482627548889,1.40928441471706,2.61420582216056,4.96641616146579,1.25640822045746,1.85575626561601,-2.38288848027021,-0.0406919243902162,1.23847424542996,2.52187637346577,4.82469063572796,1.35917497633005,1.91308202485248,-2.35588714964593,0.0658431585031187,1.35433809710943,2.63798563332046,5.15864244256086
