"","V1","V2","V3"
"1","Goal attack mean estimates","Behind attack mean estimates","defend means estimates"
"2","0.0772675087011767","0.0187055857856354","0.039525832697317"
"3","-0.206865679313692","0.0182641574494516","-0.140124775963789"
"4","-0.113128428897779","-0.0106894889761529","-0.0421320655496898"
"5","0.0550794216471374","0.0179669681360678","0.0504520929477508"
"6","-0.0327795444813027","-0.00956025192645082","0.0112941069630324"
"7","0.146975431372441","-0.0200414131084133","0.0312687225294492"
"8","-0.147718500176386","-0.0162980469773473","-0.148852514736722"
"9","0.12076653894088","0.00892267826814714","0.0936124672323338"
"10","-0.10379212985525","-0.0159339321687639","-0.106754139897792"
"11","0.182024556891576","-0.0111421919937938","0.268477163310213"
"12","-0.210130493958983","-0.0146949357103938","-0.187064432404924"
"13","0.0956755826563342","-0.0126130060612897","-0.00152228965933865"
"14","0.0462293880866113","0.0198942582393441","0.10041385506176"
"15","0.0615835061821206","0.0262510597064797","0.0441979767604801"
"16","-0.184693162890217","0.0184552194469138","-0.138204680892343"
"17","0.195591141904365","-0.0131198974877566","0.0941101541324661"
"18","0.114531772168041","0.00900238576656691","0.0621466883687242"
"19","-0.0966169089770734","-0.0133691483882444","-0.0308441608989288"
