"","V1","V2"
"1","0.718233607878943","delta"
"2","0.627715012686722","phi.attack.goal"
"3","0.548914394419104","phi.attack.behind"
"4","0.772733171765768","phi.defend"
"5","0.98073123517224","std.attack"
"6","0.400768590479113","std.defend"
"7","0.0238172533085957","std.mu"
