"","V1","V2","V3"
"1","Goal attack mean estimates","Behind attack mean estimates","defend means estimates"
"2","0.112760032898545","0.0842724764889834","0.0653476221339628"
"3","-0.195104100932668","-0.164345562121979","-0.161811027799997"
"4","-0.124788109761339","-0.0747652715720476","-0.0947177397019661"
"5","0.0836491897190036","0.0630547723419245","0.0355016772545652"
"6","-0.0462414867592441","-0.00104097580203697","0.0615908510987881"
"7","0.356242874780896","0.0418404478501996","0.0528699004828325"
"8","-0.239697662692114","-0.093786940632859","-0.189410051679803"
"9","0.17642622551884","0.0752003465356633","0.1570584841364"
"10","-0.141199580253922","-0.0859648718304258","-0.132834018909724"
"11","0.306933531622026","0.097356042587004","0.366579942613957"
"12","-0.355242302070645","-0.133714274667383","-0.240850724624115"
"13","0.182212177373929","0.00210002937433763","0.00414148808814686"
"14","-0.0452114025993869","0.145389176092375","0.125700287176657"
"15","0.168749849429919","-0.00722285609467333","0.0189695048864853"
"16","-0.36644261215025","-0.177250120878249","-0.202181637035815"
"17","0.371990754451247","0.188770126562018","0.139708171597721"
"18","0.054874888348153","0.0899231674307391","0.0474708793806293"
"19","-0.29991226692299","-0.049815711663591","-0.053133609098725"
