"","V1","V2"
"1","0.714974387084322","delta"
"2","0.635805090934062","phi.attack.goal"
"3","0.556691711623881","phi.attack.behind"
"4","0.759318205093693","phi.defend"
"5","0.970093767395958","std.attack"
"6","0.41430352106949","std.defend"
"7","0.0297485601760912","std.mu"
