"","V1","V2"
"1","0.756856847807732","delta"
"2","0.631252123651696","phi.attack.goal"
"3","0.544714712728185","phi.attack.behind"
"4","0.712696920451006","phi.defend"
"5","0.779900723404192","std.attack"
"6","0.245536065205576","std.defend"
